time,BulkRi_hub,L_6p64m,L_24m
2024-08-24 22:20:00,0.97895,139.42,110.43
2024-08-24 22:30:00,1.9667,139.42,110.43
2024-08-24 22:40:00,2.1919,139.42,110.43
2024-08-24 22:50:00,1.2291,124.34,28.62
2024-08-24 23:00:00,1.1189,124.34,28.62
2024-08-24 23:10:00,1.5361,119.1,28.779
2024-08-24 23:20:00,1.8388,119.1,28.779
2024-08-24 23:30:00,1.3215,150.03,51.877
2024-08-24 23:40:00,1.3284,150.03,51.877
2024-08-24 23:50:00,2.3639,,
2024-08-25 00:00:00,1.1555,164.37,36.481
2024-08-25 00:10:00,1.0382,164.37,36.481
2024-08-25 00:20:00,0.49348,149.03,47.765
2024-08-25 00:30:00,0.33956,149.03,47.765
2024-08-25 00:40:00,0.31239,267.51,33.168
2024-08-25 00:50:00,0.5999,267.51,33.168
2024-08-25 01:00:00,1.145,280.49,32.731
2024-08-25 14:30:00,0.76169,146.27,18.135
2024-08-25 14:40:00,1.071,146.27,18.135
2024-08-25 14:50:00,0.73455,275.21,121.72
2024-08-25 15:00:00,1.3647,228.5,32.68
2024-08-25 15:10:00,1.0263,228.5,32.68
2024-08-25 15:20:00,1.569,184.5,43.548
2024-08-25 15:30:00,2.5533,184.5,43.548
2024-08-25 15:40:00,7.0736,396.33,24.531
2024-08-25 15:50:00,7.6317,396.33,24.531
2024-08-25 16:00:00,2.5478,,38.578
2024-08-25 16:10:00,1.0693,,38.578
2024-08-25 16:20:00,2.6573,-424.33,32.261
2024-08-25 16:30:00,4.8349,-424.33,32.261
2024-08-25 16:40:00,0.75364,-424.33,32.261
2024-08-25 16:50:00,0.47795,,18.483
2024-08-25 17:00:00,0.51945,,18.483
2024-08-25 17:10:00,0.47947,-1543.1,7.9173
2024-08-25 17:20:00,0.62408,-1543.1,7.9173
2024-08-25 17:30:00,1.2149,217.09,15.899
2024-08-25 17:40:00,1.0938,217.09,15.899
2024-08-25 17:50:00,0.76216,667.46,24.918
2024-08-25 18:00:00,3.0154,455.42,15.285
2024-08-25 18:10:00,16.412,455.42,15.285
2024-08-25 18:20:00,7.9834,329.88,26.079
2024-08-25 18:30:00,33.106,329.88,26.079
2024-08-25 18:40:00,21.3,676.46,41.919
2024-08-25 18:50:00,16.193,676.46,41.919
2024-08-25 19:00:00,5.445,845.6,203.91
2024-08-25 19:10:00,4.8439,845.6,203.91
2024-08-25 19:20:00,7.5457,291.94,74.346
2024-08-25 19:30:00,13.426,291.94,74.346
2024-08-25 19:40:00,10.414,291.94,74.346
2024-08-25 19:50:00,5.3591,277.67,76.436
2024-08-25 20:00:00,4.1225,277.67,76.436
2024-08-25 20:10:00,3.8644,172.52,62.392
2024-08-25 20:20:00,3.7847,172.52,62.392
2024-08-25 20:30:00,4.7584,186.09,86.446
2024-08-25 20:40:00,4.8024,186.09,86.446
2024-08-25 20:50:00,2.9182,152.59,100.48
2024-08-25 21:00:00,2.6405,154.23,51.002
2024-08-25 21:10:00,1.3102,154.23,51.002
2024-08-25 21:20:00,0.85732,142.5,35.891
2024-08-25 21:30:00,1.4376,142.5,35.891
2024-08-25 21:40:00,1.2098,107.32,48.56
2024-08-25 21:50:00,1.7109,107.32,48.56
2024-08-25 22:00:00,2.1154,103.2,31.158
2024-08-25 22:10:00,1.8607,103.2,31.158
2024-08-25 22:20:00,2.122,105.77,29.3
2024-08-25 22:30:00,1.5922,105.77,29.3
2024-08-25 22:40:00,1.2461,105.77,29.3
2024-08-25 22:50:00,0.97751,106.19,49.6
2024-08-25 23:00:00,0.91306,106.19,49.6
2024-08-25 23:10:00,0.71948,81.454,25.43
2024-08-25 23:20:00,0.94793,81.454,25.43
2024-08-25 23:30:00,0.62811,84.584,23.922
2024-08-25 23:40:00,0.82203,84.584,23.922
2024-08-25 23:50:00,0.84737,,
2024-08-26 00:00:00,0.70337,87.555,23.309
2024-08-26 00:10:00,0.97041,87.555,23.309
2024-08-26 14:20:00,0.68497,46.31,4.1348
2024-08-26 14:30:00,0.76553,48.6,55.098
2024-08-26 14:40:00,0.58714,48.6,55.098
2024-08-26 14:50:00,0.71321,127.97,50.722
2024-08-26 15:00:00,0.55406,240.42,93.502
2024-08-26 15:10:00,0.2266,240.42,93.502
2024-08-26 15:50:00,1.329,174.58,68.34
2024-08-26 16:00:00,5.1603,249.42,86.969
2024-08-26 16:10:00,3.9021,249.42,86.969
2024-08-26 16:20:00,1.9708,512.56,70.448
2024-08-26 16:30:00,5.2024,512.56,70.448
2024-08-26 16:40:00,16.421,512.56,70.448
2024-08-26 16:50:00,9.8501,-164.88,-98.465
2024-08-26 17:00:00,11.616,-164.88,-98.465
2024-08-26 17:10:00,5.773,1120.7,138
2024-08-26 17:20:00,4.5891,1120.7,138
2024-08-26 17:40:00,3.2796,996.41,194.6
2024-08-26 17:50:00,16.766,1289.2,240.23
2024-08-26 18:00:00,34.798,,191.92
2024-08-26 18:10:00,43.105,,191.92
2024-08-26 18:20:00,13.259,-257.58,59.107
2024-08-26 18:30:00,19.938,-257.58,59.107
2024-08-26 18:40:00,47.446,-246.77,159.35
2024-08-26 18:50:00,41.131,-246.77,159.35
2024-08-26 19:00:00,8.3969,-325.24,297.74
2024-08-26 19:10:00,14.013,-325.24,297.74
2024-08-26 19:20:00,10.983,-90.895,160.65
2024-08-26 19:50:00,-1.8692,-556.76,284.76
2024-08-26 20:00:00,0.024447,-556.76,284.76
2024-08-26 20:10:00,2.9668,,
2024-08-26 20:20:00,2.0994,,
2024-08-26 20:30:00,1.0829,-315.07,11.344
2024-08-26 20:40:00,0.40847,-315.07,11.344
2024-08-26 20:50:00,1.4202,-756.29,83.051
2024-08-26 21:00:00,0.92896,,16.589
2024-08-26 21:10:00,0.24884,,16.589
2024-08-26 21:20:00,1.2412,-840.14,37.178
2024-08-27 13:00:00,5.9098,-7.7284,-4.5543
2024-08-27 13:10:00,117.8,-7.7284,-4.5543
2024-08-27 13:20:00,15.995,-5.115,-25.682
2024-08-27 13:30:00,30.982,-5.115,-25.682
2024-08-27 14:10:00,18.171,-9.8646,-15.045
2024-08-27 14:20:00,4478.1,-9.8646,-15.045
2024-08-27 14:30:00,139.73,-11.438,-2.8476
2024-08-27 14:40:00,27.286,-11.438,-2.8476
2024-08-27 14:50:00,57.79,-9.5879,-23.986
2024-08-27 15:00:00,31.819,-8.2129,-20.238
2024-08-27 15:10:00,12.3,-8.2129,-20.238
2024-08-27 15:40:00,7.9516,-1.5279,-134.46
2024-08-27 15:50:00,53.592,-1.5279,-134.46
2024-08-27 16:00:00,15.422,-0.19665,-5.7027
2024-08-27 16:10:00,26.034,-0.19665,-5.7027
2024-08-27 16:20:00,110.32,-2.9501,-39.838
2024-08-27 16:30:00,134.71,-2.9501,-39.838
2024-08-27 16:40:00,141.59,-2.9501,-39.838
2024-08-27 16:50:00,186.5,-2.9636,-12.598
2024-08-27 19:00:00,40.498,-41.447,-9.0447
2024-08-27 19:10:00,101.02,-41.447,-9.0447
2024-08-27 19:20:00,690.78,-51.737,-15.868
2024-08-27 19:30:00,13.785,-51.737,-15.868
2024-08-27 19:40:00,24.815,-51.737,-15.868
2024-08-27 19:50:00,39.399,-50.4,-38.761
2024-08-27 20:00:00,585.12,-50.4,-38.761
2024-08-27 20:10:00,33.166,-36.238,-38.8
2024-08-27 20:40:00,60.924,-30.963,-70.701
2024-08-27 20:50:00,22.065,-45.564,-51.648
2024-08-27 21:00:00,68.364,-59.867,-102.98
2024-08-27 21:10:00,12.241,-59.867,-102.98
2024-08-27 21:20:00,6.0037,-101.14,-298.37
2024-08-27 21:30:00,32.861,-101.14,-298.37
2024-08-27 21:40:00,56.294,-110.43,-180.99
2024-08-27 21:50:00,26.14,-110.43,-180.99
2024-08-27 22:10:00,131.36,-142.52,-1194.7
2024-08-27 22:20:00,11.749,-392.61,-198.4
2024-08-27 22:30:00,6.5142,-392.61,-198.4
2024-08-27 22:40:00,6.7567,-392.61,-198.4
2024-08-27 22:50:00,10.097,,100.91
2024-08-27 23:00:00,9.0042,,100.91
2024-08-27 23:10:00,6.2939,,-114.11
2024-08-27 23:20:00,4.5717,,-114.11
2024-08-27 23:30:00,8.5184,769.76,108.49
2024-08-27 23:50:00,24.139,,
2024-08-28 00:00:00,35.313,349.25,158.41
2024-08-28 00:10:00,16.069,349.25,158.41
2024-08-28 00:20:00,10.897,251.08,146.53
2024-08-28 12:30:00,0.83065,214.6,128.13
2024-08-28 12:40:00,0.3088,201.78,110.4
2024-08-28 12:50:00,0.23452,201.78,110.4
2024-08-28 13:00:00,0.15561,241.12,137.44
2024-08-28 13:10:00,0.20377,241.12,137.44
2024-08-28 13:20:00,0.14449,234.9,92.846
2024-08-28 15:30:00,0.25512,240.96,99.587
2024-08-28 15:40:00,0.19204,278.25,146.54
2024-08-28 15:50:00,0.31658,278.25,146.54
2024-08-28 16:30:00,0.29476,243.91,148.79
2024-08-28 16:40:00,0.31755,243.91,148.79
2024-08-28 16:50:00,0.24445,177.65,76.782
2024-08-28 17:00:00,0.25815,177.65,76.782
2024-08-28 17:10:00,0.29237,180.97,122.4
2024-08-28 17:20:00,0.26892,180.97,122.4
2024-08-28 17:30:00,0.31031,173.73,106.19
2024-08-28 18:10:00,0.26874,168.85,84.804
2024-08-28 18:20:00,0.40758,136.56,97.584
2024-08-28 18:30:00,0.28961,136.56,97.584
2024-08-28 18:40:00,0.29949,129.94,89.442
2024-08-28 18:50:00,0.2803,129.94,89.442
2024-08-28 19:00:00,0.41742,152.78,94.578
2024-08-28 19:10:00,0.24721,152.78,94.578
2024-08-28 19:40:00,0.37201,170.27,100.03
2024-08-28 19:50:00,0.31037,188.21,68.414
2024-08-28 20:00:00,0.30276,188.21,68.414
2024-08-28 20:10:00,0.24083,160.22,80.124
2024-08-28 20:20:00,0.14917,160.22,80.124
2024-08-28 20:30:00,0.18085,145.43,99.595
2024-08-28 20:40:00,0.31613,145.43,99.595
2024-08-28 21:00:00,0.3921,128.75,88.806
2024-08-28 21:10:00,0.30721,128.75,88.806
2024-08-28 21:20:00,0.50748,105.38,76.695
2024-08-28 21:30:00,0.37044,105.38,76.695
2024-08-28 21:40:00,0.27229,122.98,86.588
2024-08-28 21:50:00,0.25666,122.98,86.588
2024-08-28 22:00:00,0.31675,119.33,63.726
2024-08-28 22:10:00,0.45607,119.33,63.726
2024-08-28 23:50:00,0.33636,,
2024-08-29 00:00:00,0.43044,108.55,66.7
2024-08-29 00:10:00,0.50166,108.55,66.7
2024-08-29 00:20:00,0.55415,78.792,70.065
2024-08-29 00:30:00,1.2851,78.792,70.065
2024-08-29 00:40:00,0.72704,57.37,47.333
2024-08-29 00:50:00,0.40372,57.37,47.333
2024-08-29 02:50:00,0.26571,228.59,97.665
2024-08-29 03:00:00,0.12098,232.59,279.39
2024-08-29 03:10:00,0.26163,232.59,279.39
2024-08-29 03:20:00,0.72219,4721.6,461.82
2024-08-29 03:30:00,106.45,4721.6,461.82
2024-08-29 03:40:00,0.75271,6729,1119.8
2024-08-29 03:50:00,0.20856,6729,1119.8
2024-08-29 04:20:00,0.47438,-3640.3,-850.54
2024-08-29 04:30:00,0.30656,-3640.3,-850.54
2024-08-29 04:40:00,0.35783,-3640.3,-850.54
2024-08-29 04:50:00,0.20242,-1154.8,-505.92
2024-08-29 05:00:00,0.22038,-1154.8,-505.92
2024-08-29 05:10:00,0.18781,-787.14,-295.72
2024-08-29 05:20:00,0.222,-787.14,-295.72
2024-08-29 13:00:00,-8.555,-139.25,-35.248
2024-08-29 13:10:00,-1363.9,-139.25,-35.248
2024-08-29 13:20:00,-24.339,-141.36,-69.923
2024-08-29 13:30:00,-247.94,-141.36,-69.923
2024-08-29 13:40:00,-7.5881,-141.36,-69.923
2024-08-29 14:10:00,-4.2501,-132.73,-45.214
2024-08-29 14:20:00,2.1492,-132.73,-45.214
2024-08-29 14:30:00,-3.5513,-145.49,-57.675
2024-08-29 14:40:00,-8.8686,-145.49,-57.675
2024-08-29 14:50:00,-85.372,-115.25,-61.693
2024-08-29 15:00:00,-50.357,-106.06,-38.519
2024-08-29 15:30:00,-1327.4,-107.07,-43.274
2024-08-29 15:40:00,-6.7998,-127.88,-34.785
2024-08-29 15:50:00,-0.64446,-127.88,-34.785
2024-08-29 16:00:00,-6.3293,-133.02,-79.014
2024-08-29 16:10:00,-5.3323,-133.02,-79.014
2024-08-29 16:20:00,-18.755,-139.23,-72.509
2024-08-29 17:20:00,-0.021495,-122.45,-66.054
2024-08-29 17:30:00,7.6429,,
2024-08-29 17:40:00,-0.86695,,
2024-08-29 17:50:00,-13.506,-129.18,-19.776
2024-08-29 18:00:00,-23.375,-84.057,-21.114
2024-08-29 18:10:00,-43.74,-84.057,-21.114
2024-08-29 18:20:00,-3.7154,-95.296,-67.837
2024-08-29 18:30:00,-1.1051,-95.296,-67.837
2024-08-29 19:20:00,-1.9337,-103.31,-48.651
2024-08-29 19:50:00,-18.236,-102.04,-51.2
2024-08-29 20:00:00,-1.6438,-102.04,-51.2
2024-08-29 20:10:00,0.0070355,-124.02,-52.995
2024-08-29 20:20:00,-3.4281,-124.02,-52.995
2024-08-29 20:30:00,-3.7641,-100.53,-82.3
2024-08-29 20:40:00,-0.54652,-100.53,-82.3
2024-08-29 21:00:00,-102.14,-136.27,-71.634
2024-08-29 21:10:00,-1.2812,-136.27,-71.634
2024-08-29 21:20:00,-4.5778,-106.74,-72.402
2024-08-29 21:30:00,-40.438,-106.74,-72.402
2024-08-29 21:40:00,-7.4033,-176.97,-59.764
2024-08-29 21:50:00,-4.1991,-176.97,-59.764
2024-08-29 22:00:00,0.36016,-116.13,-40.369
2024-08-30 02:40:00,-3.4177,-89.33,-46.06
2024-08-30 02:50:00,-5.8175,-79.306,-22.85
2024-08-30 03:00:00,-23.437,-89.239,-27.787
2024-08-30 03:10:00,-2.3433,-89.239,-27.787
2024-08-30 03:20:00,5.3971,-81.858,-13.354
2024-08-30 03:30:00,-3.8036,-81.858,-13.354
2024-08-30 17:20:00,4.4818,-132.57,-31.246
2024-08-30 17:30:00,4.6977,-140.79,-35.295
2024-08-30 17:40:00,2.876,-140.79,-35.295
2024-08-30 17:50:00,3.5582,-122.71,-74.535
2024-08-30 18:00:00,2.9198,-104.18,-33.028
2024-08-30 18:30:00,7.3038,-111.49,-34.657
2024-08-30 18:40:00,2.4106,-115.79,-42.507
2024-08-30 18:50:00,2.7978,-115.79,-42.507
2024-08-30 19:00:00,2.4183,-104.63,-27.421
2024-08-30 19:10:00,1.2391,-104.63,-27.421
2024-08-30 22:30:00,0.17308,-75.809,-55.814
2024-08-30 22:40:00,0.13255,-75.809,-55.814
2024-08-30 22:50:00,0.13392,-106.01,-70.873
2024-08-30 23:00:00,0.15839,-106.01,-70.873
2024-08-30 23:10:00,0.15115,-80.962,-74.536
2024-08-30 23:20:00,0.20792,-80.962,-74.536
2024-08-31 00:00:00,0.15842,-70.118,-57.826
2024-08-31 00:10:00,0.13332,-70.118,-57.826
2024-08-31 00:20:00,0.18838,-71.653,-85.311
2024-08-31 00:30:00,0.1815,-71.653,-85.311
2024-08-31 00:40:00,0.20308,-100.41,-234.32
2024-08-31 01:10:00,0.13934,-66.332,-55.563
2024-08-31 01:20:00,0.15958,-98.407,-126.5
2024-08-31 01:30:00,0.17438,-98.407,-126.5
2024-08-31 01:40:00,0.11892,-98.407,-126.5
2024-08-31 01:50:00,0.18788,-70.66,-78.778
2024-08-31 02:20:00,0.11242,-81.48,-52.753
2024-08-31 02:30:00,0.10972,-72.84,-64.032
2024-08-31 02:40:00,0.15573,-72.84,-64.032
2024-08-31 02:50:00,0.092379,-77.25,-108.39
2024-08-31 03:00:00,0.10723,-72.457,-124.35
2024-08-31 03:10:00,0.13399,-72.457,-124.35
2024-08-31 03:30:00,0.15615,-79.161,-55.995
2024-08-31 03:40:00,0.14155,-82.844,-46.195
2024-08-31 03:50:00,0.18623,-82.844,-46.195
2024-08-31 04:00:00,0.22518,-76.702,-84.412
2024-08-31 04:10:00,0.16858,-76.702,-84.412
2024-08-31 04:20:00,0.28455,-93.765,-56.221
2024-08-31 12:30:00,0.4231,-81.218,-282.61
2024-08-31 12:40:00,0.4441,-141.64,1445.8
2024-08-31 12:50:00,0.39987,-141.64,1445.8
2024-08-31 13:00:00,0.49243,-130.94,-318.39
2024-08-31 13:10:00,0.27838,-130.94,-318.39
2024-08-31 13:40:00,0.94714,-135.09,-351.94
2024-08-31 13:50:00,0.37695,-98.993,-127.19
2024-08-31 14:00:00,0.22129,-98.993,-127.19
2024-08-31 14:10:00,0.17641,-79.925,-134.3
2024-08-31 14:20:00,0.18904,-79.925,-134.3
2024-08-31 14:30:00,0.27252,-49.996,-1430.1
2024-08-31 15:00:00,0.2238,-64.216,-108.42
2024-08-31 15:10:00,0.25711,-64.216,-108.42
2024-08-31 15:20:00,0.29104,-58.23,-242.71
2024-08-31 15:30:00,0.34189,-58.23,-242.71
2024-08-31 16:10:00,0.62248,-98.33,-150.82
2024-08-31 16:20:00,0.67347,-70.673,-205.6
2024-08-31 16:30:00,0.43663,-70.673,-205.6
2024-08-31 16:40:00,0.62167,-70.673,-205.6
2024-08-31 16:50:00,0.43187,-81.816,-424.32
2024-08-31 17:10:00,0.53171,-81.8,-385.85
2024-08-31 17:20:00,0.44788,-81.8,-385.85
2024-08-31 17:30:00,0.33357,-99.674,-381.15
2024-08-31 17:40:00,0.32153,-99.674,-381.15
2024-08-31 17:50:00,0.30698,-86.966,-303.5
2024-08-31 18:00:00,0.42231,-64.431,-539.8
2024-08-31 18:30:00,0.49769,-30.401,-80.723
2024-08-31 18:40:00,0.57859,-40.679,-68.79
2024-08-31 18:50:00,0.55556,-40.679,-68.79
2024-08-31 19:00:00,0.43019,-39.366,1184.4
2024-08-31 19:30:00,0.42605,-42.829,-1366.3
2024-08-31 19:40:00,0.92432,-42.829,-1366.3
2024-08-31 19:50:00,0.8258,-29.333,-337.15
2024-08-31 20:00:00,1.1979,-29.333,-337.15
2024-08-31 20:10:00,0.81677,-54.982,-722.55
2024-08-31 20:20:00,0.70817,-54.982,-722.55
2024-08-31 22:30:00,0.87608,-10.837,22.976
2024-08-31 22:40:00,0.99818,-10.837,22.976
2024-08-31 22:50:00,1.8235,-11.892,-34.481
2024-08-31 23:00:00,2.6382,-11.892,-34.481
2024-08-31 23:40:00,0.35575,-8.031,43.178
2024-08-31 23:50:00,0.31585,,
2024-09-01 00:00:00,0.46459,-49.137,10.059
2024-09-01 00:10:00,0.36281,-49.137,10.059
2024-09-01 00:20:00,0.38398,-27.831,
2024-09-01 00:40:00,2.6713,10.87,4.0044
2024-09-01 00:50:00,2.4854,10.87,4.0044
2024-09-01 01:00:00,2.767,655.55,-95.221
2024-09-01 01:10:00,2.9159,655.55,-95.221
2024-09-01 01:20:00,2.4138,119.93,22.629
2024-09-01 01:30:00,2.4881,119.93,22.629
2024-09-01 01:50:00,1.923,,
2024-09-01 02:00:00,1.4791,,
2024-09-01 02:10:00,1.8156,38.945,
2024-09-01 02:20:00,2.731,38.945,
2024-09-01 02:30:00,2.2553,122.5,634.29
2024-09-01 02:40:00,2.5145,122.5,634.29
2024-09-01 03:10:00,1.2636,38.016,-29.771
2024-09-01 03:20:00,3.899,34.069,211.77
2024-09-01 03:30:00,0.014974,34.069,211.77
2024-09-01 03:40:00,4.3126,22.846,-11.042
2024-09-01 03:50:00,2.4793,22.846,-11.042
2024-09-01 13:40:00,0.31761,214.67,82.429
2024-09-01 13:50:00,0.35824,366.56,24.415
2024-09-01 14:00:00,0.45456,366.56,24.415
2024-09-01 14:10:00,0.55669,435.05,20.549
2024-09-01 14:20:00,2.0415,435.05,20.549
2024-09-01 14:40:00,2.7632,-1811.3,-65.344
2024-09-01 14:50:00,1.6004,433.73,-303.88
2024-09-01 15:00:00,0.54788,219.67,14.581
2024-09-01 15:10:00,0.42502,219.67,14.581
2024-09-01 15:20:00,0.29196,245.1,48.446
2024-09-01 15:50:00,0.16615,164.78,63.379
2024-09-01 16:00:00,0.51632,189.9,63.94
2024-09-01 16:10:00,1.1963,189.9,63.94
2024-09-01 16:20:00,0.65419,175.06,31.893
2024-09-01 16:30:00,0.35076,175.06,31.893
2024-09-01 16:50:00,0.27284,180.51,93.966
2024-09-01 17:00:00,0.7709,180.51,93.966
2024-09-01 17:10:00,0.83577,140.25,62.863
2024-09-01 17:20:00,1.2173,140.25,62.863
2024-09-01 17:30:00,0.63775,180.47,85.741
2024-09-01 17:40:00,0.42992,180.47,85.741
2024-09-01 18:50:00,0.44082,206.9,152.39
2024-09-01 20:10:00,0.56751,188.2,140.46
2024-09-01 20:20:00,0.55899,188.2,140.46
2024-09-01 20:50:00,0.24409,125.57,45.164
2024-09-01 21:00:00,0.39651,149.3,79.2
2024-09-01 21:10:00,0.54174,149.3,79.2
2024-09-01 21:20:00,0.3135,128.06,45.133
2024-09-01 21:30:00,0.2658,128.06,45.133
2024-09-01 22:50:00,0.016008,107.23,51.604
2024-09-01 23:00:00,-0.69161,107.23,51.604
2024-09-01 23:10:00,-0.32992,119.08,56.391
2024-09-01 23:50:00,0.23588,,
2024-09-02 00:40:00,0.54904,123.02,60.349
2024-09-02 00:50:00,0.25121,123.02,60.349
2024-09-02 01:00:00,0.11776,105.94,51.423
2024-09-02 01:10:00,0.17842,105.94,51.423
2024-09-02 01:20:00,0.23525,83.952,49.345
2024-09-02 01:30:00,0.25528,83.952,49.345
2024-09-02 01:50:00,0.063858,121.22,94.029
2024-09-02 02:00:00,0.0046168,121.22,94.029
2024-09-02 02:10:00,0.037975,86.969,66.79
2024-09-02 02:20:00,0.25791,86.969,66.79
2024-09-02 02:30:00,0.26297,83.557,69.968
2024-09-02 02:50:00,0.13976,127.25,73.99
2024-09-02 03:00:00,0.17325,119,122.68
2024-09-02 03:10:00,0.36537,119,122.68
2024-09-02 03:20:00,0.54663,107.74,118.42
2024-09-02 03:30:00,0.27757,107.74,118.42
2024-09-02 03:40:00,0.16845,104.57,86.955
2024-09-02 04:00:00,0.37431,87.127,95.661
2024-09-02 04:10:00,0.40009,87.127,95.661
2024-09-02 04:20:00,0.61693,75.573,164.82
2024-09-02 04:30:00,0.35331,75.573,164.82
2024-09-02 04:40:00,0.23718,75.573,164.82
2024-09-02 04:50:00,0.24657,111.88,103.13
2024-09-02 12:40:00,0.5172,-163.43,270.59
2024-09-02 12:50:00,0.38196,-163.43,270.59
2024-09-02 13:00:00,0.70717,-200.51,341.88
2024-09-02 13:20:00,0.91596,-239.33,378.29
2024-09-02 13:30:00,0.84906,-239.33,378.29
2024-09-02 13:40:00,0.68508,-239.33,378.29
2024-09-02 13:50:00,1.1962,-170.51,
2024-09-02 14:00:00,0.67972,-170.51,
2024-09-02 14:10:00,0.4682,-120.39,288.28
2024-09-02 14:30:00,0.30045,-101.42,675.89
2024-09-02 14:40:00,0.20267,-101.42,675.89
2024-09-02 14:50:00,0.29928,-98.121,424.26
2024-09-02 15:00:00,0.19904,-121.18,1249.9
2024-09-02 15:10:00,0.19152,-121.18,1249.9
2024-09-02 15:30:00,0.21008,-119.68,287.11
2024-09-02 15:40:00,0.12521,-93.379,353.15
2024-09-02 15:50:00,0.17527,-93.379,353.15
2024-09-02 16:00:00,0.18961,-117.65,441.8
2024-09-02 16:10:00,0.12094,-117.65,441.8
2024-09-02 16:20:00,0.03258,-183.17,287.82
2024-09-02 16:40:00,0.43856,-183.17,287.82
2024-09-02 16:50:00,-0.01101,-340.19,-3632
2024-09-02 17:00:00,0.068029,-340.19,-3632
2024-09-02 17:10:00,0.092647,-191.79,891.9
2024-09-02 17:20:00,0.16522,-191.79,891.9
2024-09-02 17:30:00,0.5047,-123.86,3487.6
2024-09-02 17:40:00,0.29771,-123.86,3487.6
2024-09-02 17:50:00,1.3423,-119.48,-8324.9
2024-09-02 18:00:00,3.3526,-119.12,-11045
2024-09-02 18:30:00,0.80411,-90.313,
2024-09-02 18:40:00,0.97542,-91.863,10774
2024-09-02 18:50:00,1.9927,-91.863,10774
2024-09-02 19:00:00,2.3703,-68.974,621.51
2024-09-02 19:10:00,0.59617,-68.974,621.51
2024-09-02 19:30:00,1.2436,-74.076,273.44
2024-09-02 19:40:00,6.7812,-74.076,273.44
2024-09-02 19:50:00,2.566,-129.42,-269.74
2024-09-02 20:00:00,0.4293,-129.42,-269.74
2024-09-02 20:10:00,0.48043,-100.67,636.42
2024-09-02 22:30:00,0.92936,289.97,
2024-09-02 22:40:00,1.6574,289.97,
2024-09-02 22:50:00,2.0093,196,18.231
2024-09-02 23:00:00,2.5079,196,18.231
2024-09-02 23:30:00,1.4527,372.6,34.851
2024-09-02 23:40:00,2.2153,372.6,34.851
2024-09-02 23:50:00,1.6782,,
2024-09-03 00:00:00,1.9547,-185.27,-95.861
2024-09-03 00:10:00,15.382,-185.27,-95.861
2024-09-03 00:30:00,7.1607,-37.197,-2.7291
2024-09-03 00:40:00,7.8753,-47.884,-105.18
2024-09-03 00:50:00,76.061,-47.884,-105.18
2024-09-03 01:00:00,17.786,-7.0735,-34.106
2024-09-03 01:10:00,4.4983,-7.0735,-34.106
2024-09-03 02:10:00,1.8112,-9.3196,-28.567
2024-09-03 02:20:00,1.7053,-9.3196,-28.567
2024-09-03 02:30:00,1.3355,-4.1584,-33.412
2024-09-03 02:40:00,0.28613,-4.1584,-33.412
2024-09-03 03:10:00,0.28456,-26.468,-32.17
2024-09-03 03:20:00,0.22175,-63.886,-100.38
2024-09-03 03:30:00,0.087826,-63.886,-100.38
2024-09-03 03:40:00,0.15853,-3554.3,-7253.8
2024-09-03 03:50:00,0.6391,-3554.3,-7253.8
2024-09-03 04:10:00,0.10472,-303.05,-266.9
2024-09-03 04:20:00,11.89,-4385.9,-714.05
2024-09-03 04:30:00,0.89915,-4385.9,-714.05
2024-09-03 04:40:00,0.47278,-4385.9,-714.05
2024-09-03 04:50:00,0.34685,-2389.4,-901.96
2024-09-03 10:30:00,-3.1783,-608.01,-70.591
2024-09-03 10:40:00,0.52374,-608.01,-70.591
2024-09-03 10:50:00,10.978,-402.12,-136.29
2024-09-03 11:00:00,-2.0177,-402.12,-136.29
2024-09-03 11:10:00,-2.1851,-396.38,-93.127
2024-09-03 12:30:00,-1.6902,-152.24,-41.131
2024-09-03 12:40:00,2.3276,-116.66,-39.295
2024-09-03 12:50:00,0.55832,-116.66,-39.295
2024-09-03 13:00:00,-1.1817,-98.461,-27.31
2024-09-03 18:30:00,6.6386,-9.4028,-16.346
2024-09-03 18:40:00,5.5876,-6.2293,-13.701
2024-09-03 18:50:00,1.7858,-6.2293,-13.701
2024-09-03 19:00:00,3.8274,-1.5228,-15.784
2024-09-03 22:30:00,4.813,-14.082,-32.547
2024-09-03 22:40:00,13.923,-14.082,-32.547
2024-09-03 22:50:00,7.0685,-7.6938,-14.072
2024-09-03 23:00:00,0.17541,-7.6938,-14.072
2024-09-04 10:40:00,59068,-68.31,-15.661
2024-09-04 11:00:00,289.3,-17.598,-6.7226
2024-09-04 11:10:00,2434,-20.526,-7.0384
2024-09-04 11:30:00,141.53,-19.87,-2.3077
2024-09-04 11:40:00,142.8,-19.87,-2.3077
2024-09-04 11:50:00,58.921,-19.137,-14.243
2024-09-04 12:00:00,25.626,-11.428,-5.8323
2024-09-04 12:40:00,7.4046,-17.981,-11.325
2024-09-04 12:50:00,5.4668,-17.981,-11.325
2024-09-04 13:00:00,2.4906,-13.652,-17.819
2024-09-04 13:20:00,2.4321,-10.869,-4.905
2024-09-04 13:30:00,1.6501,-10.869,-4.905
2024-09-04 13:40:00,1.6093,-10.869,-4.905
2024-09-04 13:50:00,2.102,-11.225,-35.588
2024-09-04 14:00:00,1.8553,-11.225,-35.588
2024-09-04 17:30:00,35.437,-12.49,-29.199
2024-09-04 17:40:00,15.515,-12.49,-29.199
